Undecided,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church
0,49,1,1,1,5,78.0,18,1
0,50,0,1,1,3,59.0,8,0
0,55,1,1,1,3,24.0,18,1
0,38,1,1,0,1,11.0,8,1
0,60,1,0,1,4,77.0,20,0
0,36,1,1,1,3,149.0,18,1
0,41,1,1,1,4,93.0,12,0
0,39,1,1,1,3,39.0,8,1
0,40,1,1,0,2,58.5,8,1
1,58,1,1,0,1,73.0,20,0
1,45,0,1,1,4,133.0,15,1
0,52,1,1,1,5,32.0,18,1
1,56,1,1,1,2,148.0,20,0
0,52,1,0,1,6,416.0,18,0
0,57,0,1,1,5,30.0,8,1
1,52,1,0,0,3,19.0,18,0
1,40,1,1,1,5,42.0,15,1
0,65,1,1,1,3,70.0,20,1
0,46,0,0,0,1,32.0,20,1
1,50,1,1,1,4,110.0,18,0
0,57,1,1,1,2,6.0,8,1
0,41,1,1,1,6,106.0,9,1
0,40,1,1,1,4,151.0,18,1
0,43,1,1,1,3,109.0,8,0
0,42,1,1,1,5,56.0,18,1
1,52,1,1,1,2,100.0,18,0
1,58,1,1,1,4,89.0,20,0
0,38,1,1,0,1,82.0,18,1
1,50,1,1,1,4,127.0,13,0
0,51,0,1,0,2,36.0,8,0
1,34,1,1,0,3,11.0,15,0
0,35,1,1,1,5,74.0,12,0
0,51,1,1,1,5,71.0,20,1
1,48,1,1,1,2,16.0,18,0
1,50,0,1,1,7,45.0,15,0
0,46,1,1,1,3,82.0,20,1
1,43,1,1,1,5,57.0,12,1
0,58,1,1,0,3,57.0,18,1
1,53,1,1,1,2,144.0,15,0
0,46,1,1,0,4,61.0,18,1
0,55,0,1,0,2,73.0,8,1
0,61,1,1,1,4,117.5,10,0
0,49,1,1,1,4,130.0,8,1
0,69,1,1,0,1,125.0,20,1
1,43,1,1,0,1,27.0,18,0
1,52,1,1,0,3,62.0,16,1
1,47,1,1,1,4,116.0,13,0
0,51,1,0,1,3,47.0,20,0
0,44,1,1,1,6,190.0,15,1
0,43,1,1,1,3,36.0,12,1
1,76,1,1,0,3,12.0,16,1
0,44,1,1,1,3,128.0,20,1
0,73,0,0,1,3,45.0,20,1
1,49,1,0,1,3,5.0,15,0
0,43,1,1,1,2,125.0,18,1
0,46,1,1,1,6,186.0,16,1
1,47,0,1,1,5,154.0,15,0
1,56,1,0,1,4,140.0,16,1
1,59,0,0,1,4,123.0,13,1
0,62,0,1,1,2,79.0,20,1
1,60,1,1,0,1,118.5,20,0
1,55,1,1,1,2,94.0,20,0
1,41,1,1,1,2,73.0,18,0
1,39,1,1,1,3,91.0,18,0
0,40,1,1,0,1,135.0,9,1
1,34,1,1,0,2,11.0,18,0
1,60,0,1,1,3,4.0,20,0
0,44,1,0,1,4,146.0,18,1
0,58,1,1,1,2,93.0,20,1
0,42,1,1,1,6,134.0,12,1
0,57,1,0,1,4,42.0,20,0
1,62,1,1,1,3,86.0,16,1
0,62,1,1,1,3,181.0,13,1
1,48,1,1,1,3,161.0,15,0
0,47,0,1,1,3,60.0,8,0
0,53,1,1,1,4,90.0,18,1
0,54,1,1,1,3,112.0,10,0
1,49,1,1,1,7,44.0,16,1
1,51,1,0,0,3,159.5,15,1
0,52,1,1,1,2,158.0,20,1
0,67,1,0,1,6,98.0,20,0
0,40,1,0,1,5,340.0,15,1
1,57,1,0,1,4,117.0,13,1
0,33,1,1,0,1,24.0,8,1
0,48,1,0,1,2,271.0,16,0
1,62,1,1,1,4,103.0,13,0
1,41,1,1,0,3,65.5,18,0
1,39,1,1,1,2,91.0,18,0
1,51,1,1,1,3,193.0,20,0
0,37,1,0,1,2,69.0,8,1
0,61,1,1,1,2,106.0,8,1
0,45,0,1,1,2,103.0,8,1
0,56,1,1,1,4,89.0,18,1
1,71,1,0,1,5,107.0,16,1
1,69,1,0,1,3,60.0,13,1
0,40,1,1,0,3,49.0,18,1
0,41,1,0,1,4,126.5,18,0
1,43,1,1,1,5,147.0,18,0
1,50,1,1,0,1,48.0,16,0
1,56,1,0,1,6,95.0,13,0
1,48,1,1,1,4,165.0,18,0
1,74,1,1,1,3,88.0,20,0
0,48,1,1,1,3,216.0,15,1
1,54,1,1,1,6,98.0,18,0
0,47,1,0,1,3,78.0,20,0
1,48,1,1,0,2,35.0,15,1
1,45,1,1,0,1,22.0,20,0
0,47,0,1,1,3,138.0,8,0
1,42,1,0,0,6,47.0,15,0
1,48,1,1,1,5,100.0,20,0
0,48,1,1,1,4,154.0,18,1
0,36,1,0,1,4,217.0,18,0
0,67,1,1,1,2,112.0,20,1
0,41,1,0,1,4,46.0,10,0
1,41,0,1,1,4,90.0,15,0
0,54,1,1,1,2,61.0,20,1
0,60,1,0,1,2,88.0,20,1
1,47,0,0,0,3,152.0,15,0
0,32,0,1,1,3,14.0,8,1
1,54,1,1,1,4,91.0,18,0
1,68,1,1,1,4,29.0,13,1
0,51,1,1,1,2,66.5,9,0
0,52,1,1,0,1,56.0,18,1
0,49,1,1,1,3,55.0,10,1
0,43,0,1,1,5,164.0,12,0
0,34,0,1,1,2,58.0,8,1
0,64,0,1,0,4,29.0,8,1
1,57,1,1,1,4,149.0,20,1
1,50,1,1,0,1,105.0,18,0
1,41,1,1,0,1,66.0,15,0
0,53,1,1,0,2,5.0,8,1
0,56,1,1,1,2,163.0,8,0
0,37,0,1,0,1,5.0,8,1
1,34,1,1,1,4,47.0,15,0
1,43,1,1,1,5,119.0,13,0
1,72,1,1,1,2,68.0,20,0
1,40,1,1,1,4,89.0,18,0
0,64,1,0,1,4,93.0,20,0
1,46,1,0,1,3,146.5,15,0
0,45,0,1,0,3,16.5,8,0
0,62,1,0,1,2,80.0,10,0
0,40,0,1,1,4,107.0,8,0
0,32,0,0,1,6,132.0,12,0
0,60,0,1,1,4,170.5,8,1
0,34,1,1,1,4,108.0,12,1
0,57,1,1,1,3,25.0,8,0
1,35,1,1,1,5,57.0,15,1
0,59,1,0,1,4,84.0,20,1
0,48,1,1,0,1,60.0,12,1
0,40,1,1,0,4,18.0,12,0
1,40,1,1,1,4,78.0,15,1
0,63,1,0,0,1,81.0,20,0
1,51,0,1,1,4,31.0,18,0
0,40,0,1,0,4,49.0,8,0
0,41,0,1,1,4,65.5,8,0
0,47,1,1,1,4,39.0,8,1
1,39,1,1,1,3,77.0,15,1
1,45,1,1,0,1,104.0,15,0
0,67,0,1,1,3,8.0,8,0
0,55,1,1,0,2,87.0,20,1
0,36,1,1,1,5,521.0,15,1
0,56,1,1,1,2,53.0,8,0
0,40,1,1,1,3,159.0,12,0
0,60,1,0,1,2,123.0,20,1
0,66,1,1,1,2,143.0,8,1
1,35,1,0,1,3,141.0,15,0
1,56,1,1,1,2,100.0,20,0
0,81,1,1,1,4,81.0,20,1
0,60,1,1,1,3,144.0,10,1
1,58,0,1,0,3,116.0,16,1
0,49,1,0,0,1,49.0,18,1
0,62,1,1,1,3,38.0,20,1
1,31,1,1,0,5,90.0,15,0
0,43,1,0,0,2,42.0,18,1
0,59,0,1,1,3,17.0,8,1
1,58,1,1,0,1,39.0,20,0
1,56,1,1,1,3,84.0,20,0
0,28,1,0,1,7,363.0,15,1
0,42,1,0,0,1,119.0,9,1
1,54,1,1,1,4,125.0,15,0
1,44,1,1,0,1,177.0,16,1
1,46,1,1,0,3,68.0,18,0
1,30,1,1,1,3,112.0,18,0
0,32,1,1,1,2,23.0,18,1
1,51,1,1,1,3,64.0,18,0
0,59,1,0,1,3,29.0,18,1
0,53,1,1,0,1,52.0,10,0
1,39,1,1,1,3,174.0,15,0
0,44,1,0,1,2,92.5,18,0
0,51,1,1,1,4,12.0,10,1
1,49,1,1,1,4,137.0,15,1
0,39,1,1,1,3,124.0,18,1
0,40,0,1,0,1,408.0,18,1
0,45,1,1,0,2,57.0,18,1
1,42,1,1,0,1,69.0,18,0
1,64,1,1,0,2,66.0,20,0
1,32,1,1,1,3,172.0,18,0
0,58,1,1,0,1,50.0,20,1
0,58,1,0,1,3,72.0,18,0
0,53,0,0,1,2,144.0,20,1
0,48,1,1,1,5,72.0,18,1
0,40,1,1,1,5,272.0,12,0
0,48,1,1,0,3,39.5,8,0
1,55,1,1,1,4,128.0,15,1
0,55,1,1,1,4,80.0,18,1
1,28,1,1,1,3,84.5,15,0
1,58,1,1,1,3,122.0,20,0
1,37,1,0,1,3,137.0,15,0
0,42,0,0,0,1,54.0,8,0
0,42,1,1,0,3,66.5,9,0
1,51,1,1,1,2,73.0,18,0
0,47,1,1,1,4,290.0,15,0
0,61,1,1,1,3,125.0,20,1
1,57,1,1,1,3,50.0,13,0
0,74,1,1,1,2,121.0,20,1
0,41,1,1,1,2,20.0,9,1
0,33,1,0,1,2,37.0,18,0
0,41,0,1,1,3,40.5,12,0
1,51,1,1,0,2,48.0,16,0
0,44,1,1,1,4,55.0,8,1
0,56,1,1,1,2,112.0,18,1
0,66,1,1,0,1,173.0,8,0
0,72,0,1,1,3,61.0,8,0
1,54,1,0,1,5,33.0,13,1
1,34,1,0,1,4,100.0,15,1
0,52,0,1,1,4,327.0,15,0
1,60,0,1,0,1,149.0,20,0
0,52,1,1,1,2,256.0,15,0
1,40,1,1,1,7,46.0,15,1
1,59,1,1,0,1,83.0,13,1
1,69,1,1,1,5,103.0,20,0
1,37,1,1,1,5,221.0,18,0
0,48,1,1,1,4,116.5,18,1
0,37,0,1,0,3,21.0,8,1
0,43,1,1,1,2,164.5,18,1
1,63,1,1,1,3,44.0,20,0
1,53,1,1,1,5,71.0,16,0
1,41,1,1,1,4,120.0,15,0
1,50,1,1,1,4,57.0,18,0
1,62,1,1,1,4,85.0,20,0
1,55,1,1,0,2,11.0,20,0
1,33,1,1,0,4,34.0,15,0
0,30,1,1,1,3,187.0,12,0
1,61,1,1,1,3,92.0,16,0
1,47,1,1,1,3,134.0,15,0
0,44,1,0,1,5,69.0,20,0
1,52,1,1,1,3,215.0,20,0
0,33,1,1,1,3,188.0,8,0
1,75,1,1,1,2,28.0,20,0
1,53,1,1,0,4,41.0,13,0
1,44,1,1,1,3,91.0,18,0
0,49,1,0,1,3,124.0,12,0
0,54,1,0,0,2,90.0,18,0
1,63,1,1,1,3,92.0,20,0
0,60,0,0,1,3,29.0,20,0
0,46,1,1,1,7,156.0,12,1
1,53,1,1,1,4,102.0,20,0
1,50,0,1,1,2,78.0,18,0
1,50,1,1,1,3,173.0,15,0
0,45,1,1,1,3,40.0,8,0
0,65,1,1,1,5,97.0,20,1
0,41,1,0,0,2,163.0,18,0
0,51,1,1,1,5,187.0,15,1
0,44,1,1,1,2,64.0,20,1
0,51,0,1,0,2,133.0,18,1
0,47,1,1,1,4,59.5,9,1
1,62,1,1,0,3,58.0,16,1
0,51,0,1,0,1,16.0,8,1
0,41,1,1,0,3,4.0,18,1
0,43,1,1,0,3,29.0,8,1
1,54,1,1,1,5,69.0,20,0
1,53,0,1,1,2,74.0,16,1
0,49,1,1,1,2,54.0,20,1
0,62,1,0,1,3,104.0,20,1
0,48,0,0,1,3,208.0,20,1
1,44,1,0,0,2,59.0,15,0
1,53,1,1,1,5,75.0,15,0
0,33,1,1,0,1,67.0,18,1
1,44,1,1,1,3,156.0,15,1
1,42,1,1,0,1,44.0,20,0
0,42,1,1,1,5,275.0,15,1
0,54,1,1,0,1,4.0,18,1
1,44,1,1,1,5,71.0,15,1
0,41,1,1,1,4,116.0,9,0
1,53,1,1,1,4,36.0,16,1
0,41,1,1,1,2,22.0,8,0
1,45,1,1,1,6,134.0,15,0
0,43,1,1,1,5,65.0,8,0
1,48,1,1,1,4,44.0,20,0
1,59,1,1,1,3,79.0,20,0
0,31,1,1,1,5,205.0,15,1
0,56,1,0,1,2,100.0,20,1
0,37,1,1,1,4,467.0,18,1
1,51,1,0,1,3,142.0,15,1
0,36,1,0,0,1,39.0,18,1
0,38,1,1,1,3,39.0,8,1
0,51,1,1,1,3,80.0,10,1
0,55,1,1,0,2,5.0,10,0
1,46,1,1,1,5,62.0,15,1
0,53,1,1,0,1,26.0,20,1
0,47,1,1,1,3,220.0,15,1
1,53,1,1,1,4,157.0,20,0
0,72,0,0,0,1,37.0,20,1
0,50,1,1,1,4,182.0,12,1
0,49,1,1,1,4,235.0,15,0
0,59,1,1,1,2,4.0,10,1
1,54,1,1,0,1,135.5,20,0
0,39,1,1,1,3,205.0,15,0
0,56,1,1,1,4,68.0,20,1
0,49,1,0,0,4,25.0,9,1
1,38,1,1,1,2,128.5,18,0
0,50,0,1,1,2,360.0,20,1
0,45,1,1,1,2,60.0,18,1
1,43,1,1,1,4,148.5,15,0
1,52,1,0,1,3,78.0,15,0
0,54,1,0,0,1,144.0,9,1
0,38,1,1,1,5,14.5,18,1
0,40,1,0,1,2,256.0,18,1
1,50,1,1,0,1,96.0,20,0
1,47,1,1,1,5,50.0,20,0
0,51,1,0,1,3,138.0,20,0
0,53,1,1,1,3,62.5,8,1
1,52,1,1,1,5,153.0,15,0
0,57,1,0,1,5,43.0,12,1
1,40,1,1,1,4,166.0,15,1
0,46,1,1,1,6,47.0,8,0
0,38,1,1,1,3,161.0,12,0
1,59,1,1,0,4,26.0,20,0
0,51,1,1,1,4,36.0,20,1
0,63,1,1,0,2,21.0,10,0
1,62,1,1,1,3,100.0,20,0
0,64,1,1,1,4,41.0,20,1
1,49,0,1,0,3,54.0,15,1
0,60,1,1,1,3,132.0,20,1
0,52,1,1,1,3,86.0,12,1
0,56,1,1,1,5,152.0,20,1
1,40,1,0,1,2,57.5,15,1
0,54,0,1,1,3,65.5,20,1
0,67,1,1,0,3,137.0,20,1
1,42,1,1,0,3,41.5,15,0
0,57,0,0,0,1,29.0,8,0
0,35,0,1,0,1,82.5,8,0
0,62,1,1,1,3,182.0,20,1
1,46,1,1,0,4,9.0,20,0
0,38,1,1,1,2,126.0,18,1
0,39,1,1,0,1,82.0,9,1
0,64,1,1,0,5,28.0,8,0
1,55,1,1,1,2,61.5,20,0
0,47,1,1,1,3,81.0,18,1
1,57,1,1,1,3,96.5,15,1
1,36,1,1,1,3,70.0,15,0
0,37,1,1,1,2,115.0,18,1
1,58,1,1,1,2,142.0,20,0
1,46,1,1,1,3,72.0,15,1
1,47,1,1,0,1,102.0,20,0
1,54,1,1,1,2,7.0,18,0
1,59,1,1,1,2,106.0,20,0
0,39,1,0,0,1,62.0,18,1
1,45,0,0,1,3,95.5,16,1
0,47,1,1,0,1,242.0,15,1
1,55,1,1,1,7,72.0,13,0
0,55,1,1,1,6,173.0,12,1
1,49,1,1,0,1,69.0,20,0
1,53,0,1,1,3,28.0,20,0
1,42,1,1,0,1,54.0,15,0
0,70,0,1,0,1,16.0,8,1
0,38,1,0,1,4,129.0,18,1
1,54,1,1,0,1,101.0,18,0
1,46,0,1,0,1,89.0,18,0
1,45,1,1,1,2,163.0,18,0
0,40,1,1,0,2,26.0,9,1
1,38,1,1,1,4,105.0,15,1
0,50,0,1,0,2,8.0,8,1
0,57,1,0,1,2,31.0,8,0
1,59,1,1,1,3,106.0,20,0
0,37,1,1,0,1,102.0,18,1
0,43,1,1,0,1,42.0,18,1
0,48,1,1,0,1,41.0,8,1
0,58,0,1,1,5,75.0,20,1
0,47,1,0,1,4,123.0,18,0
1,61,1,1,1,3,126.0,20,0
1,52,1,1,1,2,154.0,13,1
0,42,1,0,1,3,69.0,18,1
0,53,0,1,1,6,92.0,18,1
1,57,1,1,1,6,21.0,12,0
0,47,0,1,0,1,34.0,8,1
1,38,1,1,1,3,93.0,18,0
0,38,1,1,1,4,116.0,12,0
1,61,1,1,1,5,121.0,16,0
1,60,0,1,1,2,128.0,20,0
0,58,1,1,1,6,64.0,12,1
0,53,1,0,0,2,111.0,18,0
1,63,0,1,0,3,59.0,13,1
0,72,1,1,0,1,72.0,20,1
1,59,1,1,1,2,116.5,20,0
1,52,1,1,1,5,156.0,15,1
0,49,1,1,0,1,63.5,9,1
0,53,1,1,1,2,30.0,18,1
0,61,0,1,1,3,35.0,8,1
0,48,1,1,1,4,68.0,20,1
1,62,1,1,1,3,107.0,20,0
1,53,1,1,1,6,82.0,16,0
0,47,1,1,1,4,30.0,8,0
0,49,1,1,1,4,106.0,20,1
0,50,1,1,1,2,116.0,20,1
1,49,1,1,1,5,101.0,15,0
0,71,0,0,0,1,47.0,20,1
0,33,0,1,1,5,118.0,8,1
0,55,1,1,1,2,32.0,20,1
0,53,1,0,1,2,121.0,20,1
1,40,1,1,1,5,130.0,18,0
1,47,1,1,1,2,89.0,15,1
1,59,0,1,0,1,35.0,20,0
1,48,1,1,0,1,128.0,18,0
1,52,1,1,1,7,106.0,15,0
1,62,1,1,1,3,26.0,20,0
1,44,1,1,0,1,62.5,18,0
1,60,1,1,0,2,49.0,16,0
0,32,1,1,1,4,323.0,18,0
1,62,1,1,1,3,154.0,16,1
1,72,1,1,0,6,82.5,16,1
0,71,1,1,1,2,62.0,20,1
0,40,1,1,1,7,412.0,15,1
0,68,0,0,0,2,28.0,8,0
1,60,1,1,1,5,95.0,20,0
0,56,1,0,1,4,68.5,10,1
1,53,1,1,1,3,83.0,15,1
1,54,1,1,1,6,50.0,20,0
0,45,1,1,1,6,177.0,15,0
0,41,1,1,1,2,77.0,12,1
0,52,0,1,1,3,196.0,15,1
0,34,1,0,0,4,58.0,18,0
1,47,0,1,0,1,31.0,20,0
0,36,1,1,1,4,41.0,8,1
1,69,1,1,0,5,21.0,16,1
0,62,0,1,1,4,40.0,8,1
0,43,1,1,1,4,94.0,18,1
0,44,1,1,1,4,37.0,18,1
1,33,1,1,1,2,138.0,15,0
1,42,1,1,1,5,118.0,15,0
0,43,1,1,1,6,255.0,16,1
0,42,1,1,1,3,5.0,18,1
0,42,1,1,1,6,50.0,9,1
1,45,0,1,1,3,62.0,20,0
0,64,1,0,0,1,8.0,20,0
1,56,1,1,1,5,144.0,13,1
1,65,0,1,0,2,98.0,20,0
1,58,1,1,1,2,38.0,20,0
0,63,1,1,0,1,47.0,20,1
0,63,1,1,1,3,62.0,20,1
1,47,1,1,1,4,55.0,15,1
1,53,1,1,1,3,64.0,20,0
0,44,1,1,1,7,335.0,15,1
1,59,1,1,1,3,70.0,20,0
1,34,1,1,1,2,66.0,18,0
1,41,1,1,0,2,32.0,18,0
0,54,0,0,1,2,185.0,18,0
1,52,1,1,1,2,141.0,15,0
0,57,1,0,1,6,114.0,20,1
0,32,1,1,1,3,81.0,12,1
0,63,1,0,1,2,38.0,20,1
0,38,1,1,1,4,120.0,12,1
0,51,1,1,1,2,23.0,8,0
1,68,0,1,1,2,69.0,20,0
1,41,1,1,1,5,58.0,16,0
1,60,1,1,1,3,26.0,20,0
0,45,1,0,1,4,90.0,20,1
1,69,1,0,1,2,124.0,16,1
1,57,1,1,1,4,131.0,20,0
0,52,1,1,0,1,54.0,20,1
1,36,1,1,1,5,14.0,15,1
1,53,1,1,1,2,122.0,16,1
1,62,1,1,0,1,17.0,20,0
0,51,0,1,1,2,69.0,20,1
1,58,1,1,1,2,41.0,20,0
1,58,1,1,1,5,120.0,15,1
1,61,1,1,1,4,151.0,16,0
0,41,1,1,1,6,158.0,8,1
0,34,1,0,1,5,85.0,18,0
0,65,1,0,0,2,17.0,20,0
1,63,0,0,1,3,147.0,16,1
0,64,1,1,1,3,21.0,8,1
1,43,1,1,0,1,41.0,13,1
0,45,1,1,0,1,39.0,8,1
1,47,1,0,1,3,91.0,15,1
1,49,1,1,1,7,136.0,15,0
0,58,1,1,1,3,74.0,20,1
0,43,1,1,1,3,43.0,8,1
1,62,1,1,0,2,14.0,16,1
0,31,1,1,0,3,50.0,12,0
0,50,1,1,1,5,49.0,12,0
0,56,1,0,1,2,66.0,20,1
1,49,1,1,0,4,90.0,20,0
1,49,1,1,1,2,35.0,18,0
0,30,1,0,1,6,508.0,15,1
0,54,0,1,1,4,51.0,10,0
1,68,1,1,0,1,115.0,16,0
1,62,1,1,0,2,115.0,20,0
1,73,1,1,1,2,100.0,16,0
1,60,1,1,0,2,19.0,20,0
1,37,1,1,1,3,95.0,18,0
0,48,1,1,0,1,153.0,8,1
0,66,1,1,1,3,26.0,8,0
0,56,1,0,1,6,57.0,18,0
1,56,0,1,1,3,102.0,20,0
0,30,0,1,1,2,163.0,8,0
1,38,1,1,1,3,142.0,18,0
0,46,1,1,0,2,88.0,10,0
1,46,1,1,1,6,43.0,15,0
0,47,1,1,0,1,152.5,8,1
0,65,1,1,1,6,67.0,20,1
1,44,1,1,1,5,161.0,15,1
1,30,1,1,1,6,48.0,15,1
0,56,1,1,1,5,170.0,12,1
0,57,1,1,0,1,122.0,10,0
1,46,1,1,1,2,101.0,18,0
0,49,1,0,1,3,155.0,12,0
0,61,1,1,1,5,10.0,20,1
1,66,1,1,1,5,63.0,20,0
1,42,1,1,1,7,15.0,15,1
0,57,0,1,0,1,124.5,8,0
0,57,1,1,1,3,65.0,20,1
0,49,0,1,0,3,53.0,8,1
0,41,0,1,1,4,208.0,15,1
1,61,0,1,0,2,140.0,20,0
1,47,1,1,1,5,151.0,15,1
0,43,0,0,1,3,68.0,8,0
1,45,1,1,1,5,100.0,15,0
1,52,1,1,1,3,55.0,16,0
0,49,1,1,1,2,129.0,20,1
0,39,0,1,0,1,38.0,8,1
1,54,1,1,1,3,51.0,20,0
0,52,1,1,1,2,9.0,8,1
0,35,1,1,0,1,65.0,12,1
0,66,1,0,1,4,51.0,20,1
0,44,1,1,1,2,108.0,18,1
1,51,1,1,1,2,89.0,20,0
0,48,1,1,0,4,109.0,12,0
1,51,1,1,1,5,165.0,16,0
1,43,1,0,1,5,143.0,15,1
1,46,0,0,1,6,169.0,13,1
0,44,1,1,0,1,175.0,20,1
0,41,1,1,1,3,156.0,9,0
1,54,1,1,1,6,97.0,15,0
0,33,0,1,1,2,37.0,9,1
1,50,1,1,1,2,112.0,15,0
0,70,1,1,1,2,57.0,20,1
1,49,1,1,0,1,71.0,18,1
1,56,1,1,1,2,96.0,20,0
0,66,1,0,0,1,46.0,20,0
0,61,0,1,0,1,20.0,10,0
0,65,1,1,1,3,90.0,20,1
1,47,1,1,1,3,78.0,15,1
0,59,1,1,1,7,6.0,18,1
0,47,1,1,0,1,123.0,18,1
1,44,1,1,1,3,88.0,20,0
0,49,1,1,0,1,166.0,8,0
0,48,1,1,1,3,247.0,8,0
0,40,1,1,1,3,79.0,18,1
0,53,1,1,1,3,34.0,20,1
0,40,1,0,0,1,99.0,18,1
0,47,1,1,1,2,484.0,20,0
0,67,1,0,1,2,106.0,20,1
1,38,0,1,1,3,70.0,18,0
1,42,1,1,1,7,169.0,15,0
1,55,1,1,0,1,134.0,20,0
0,65,1,1,0,1,80.0,20,1
0,55,1,0,1,6,168.0,18,1
0,56,1,1,0,2,49.0,18,1
0,53,1,0,1,5,49.0,8,0
0,50,1,0,0,1,78.0,20,0
0,54,1,1,1,7,367.0,20,1
0,43,1,1,0,3,70.0,8,0
0,48,1,1,1,2,136.0,20,1
0,44,1,0,1,5,269.0,18,0
0,74,1,0,1,3,54.0,20,0
1,58,1,1,1,5,95.0,13,0
0,48,0,1,1,4,41.0,18,1
0,48,1,1,1,2,26.0,20,1
1,52,1,1,1,5,126.0,20,0
0,52,1,1,1,4,68.0,18,1
1,48,1,1,0,2,18.0,18,0
1,66,1,1,1,2,39.0,16,0
0,61,1,1,0,2,36.0,20,1
0,35,1,1,1,6,23.0,8,1
1,65,1,0,1,5,49.0,13,0
0,52,1,0,0,1,66.5,18,1
0,42,1,1,1,2,163.0,12,1
0,46,0,1,1,2,55.0,9,0
1,51,1,1,0,1,60.0,18,0
0,50,1,1,0,3,86.0,18,1
1,76,1,0,1,3,61.0,16,1
0,57,1,1,1,4,182.0,15,1
0,32,1,1,1,5,148.0,12,0
0,33,1,0,1,5,128.0,12,0
1,48,1,1,0,3,18.0,18,0
0,48,1,1,1,7,116.0,12,1
1,57,1,1,0,2,239.0,20,0
0,47,1,1,1,2,34.0,20,1
1,46,1,0,1,4,110.0,15,0
0,56,1,0,0,2,22.0,20,1
1,54,0,1,1,6,4.0,16,0
0,54,1,1,0,1,177.0,20,1
1,53,1,1,1,5,162.0,18,0
0,44,1,1,0,1,19.0,18,1
0,42,1,1,1,2,37.0,18,1
0,44,1,0,0,4,186.0,16,0
0,43,1,1,1,4,156.0,18,1
1,31,0,1,1,3,72.0,18,0
1,50,1,1,1,2,5.0,20,0
0,53,1,0,1,3,80.0,20,0
0,51,1,1,1,5,160.0,12,1
0,45,1,1,0,2,61.0,20,1
0,34,0,0,0,1,24.0,9,1
0,53,1,1,1,4,176.0,20,1
0,59,1,1,1,3,107.0,20,1
0,56,1,1,1,2,152.0,20,1
0,56,1,0,1,6,310.0,8,1
1,39,0,0,1,3,77.0,15,1
1,60,1,1,0,1,97.0,20,0
1,56,1,1,1,3,150.0,20,0
0,54,1,1,1,5,152.0,12,1
0,54,1,1,0,1,29.0,20,1
0,66,1,0,1,4,80.0,20,1
0,67,1,1,1,5,212.0,10,0
0,38,0,1,1,3,155.0,8,0
0,53,1,1,1,6,86.0,12,0
0,41,1,0,1,3,92.0,9,1
1,42,1,1,1,3,210.0,18,0
1,51,1,1,0,4,41.0,16,1
0,48,1,1,1,2,70.0,18,1
1,52,1,1,1,2,83.0,15,1
0,62,1,1,1,3,162.0,20,1
0,38,1,1,1,5,68.0,8,0
0,50,1,1,1,4,53.0,12,0
0,32,0,1,1,2,186.0,15,1
0,53,1,0,1,5,238.0,15,0
0,50,0,1,1,7,183.0,18,1
0,49,1,1,1,3,38.0,8,0
1,47,1,1,1,6,77.0,20,0
0,56,0,1,0,2,20.0,8,0
0,54,1,1,1,6,61.5,8,0
0,33,1,1,0,1,70.0,18,1
0,54,0,0,1,4,25.0,8,1
0,40,0,1,1,4,143.0,8,0
0,46,1,1,1,5,65.0,18,1
0,46,1,1,0,6,182.0,18,1
0,66,1,0,1,4,63.0,20,0
0,55,1,0,1,2,38.0,20,1
0,36,1,1,1,2,116.0,18,1
1,53,0,1,1,2,76.0,20,0
1,60,1,1,1,2,88.0,13,1
0,40,0,0,1,2,105.5,9,0
1,52,1,0,0,5,150.0,13,1
0,42,1,1,1,2,17.0,20,1
1,52,1,1,1,3,88.5,18,0
0,54,1,0,1,4,78.0,18,1
0,41,1,1,1,2,67.0,18,1
1,59,0,1,1,6,45.0,16,0
0,52,1,0,0,2,132.0,20,0
1,51,1,1,1,5,47.0,15,0
0,74,1,1,1,2,17.0,20,1
0,53,1,0,0,3,92.0,20,0
1,48,1,0,1,4,87.0,16,0
1,57,1,0,1,3,47.0,13,0
0,64,0,1,0,2,37.0,20,1
1,36,1,1,1,3,72.0,18,0
1,47,1,1,0,1,45.0,20,0
0,34,0,1,1,3,100.0,8,1
0,32,1,1,0,2,104.0,18,1
0,49,0,1,0,2,10.0,8,1
0,56,1,0,0,4,28.0,20,1
0,40,1,1,0,2,24.0,18,1
1,52,0,1,0,3,98.0,18,0
0,43,1,0,1,5,294.0,15,0
1,61,1,1,0,1,25.0,20,0
0,67,1,0,1,5,46.5,10,0
0,48,1,1,1,3,120.0,8,1
1,52,0,0,1,4,130.0,18,1
1,49,1,1,1,6,88.0,15,1
1,40,1,1,1,2,103.0,15,1
1,47,1,1,1,6,98.0,16,1
0,36,0,1,0,2,10.0,8,1
0,40,1,1,0,1,71.0,9,1
0,37,1,0,0,1,5.0,18,1
0,56,1,0,0,1,87.0,20,0
0,46,1,1,1,6,77.0,12,1
0,59,1,1,0,2,37.0,10,1
0,51,1,1,1,4,27.0,20,1
0,48,0,1,0,1,7.0,8,0
0,37,1,1,1,2,120.0,12,0
0,38,1,1,1,7,168.0,12,0
0,43,0,0,1,5,177.0,13,0
0,51,0,1,1,4,11.0,8,0
1,48,1,1,1,4,56.0,18,0
0,60,1,1,0,3,26.0,10,1
0,66,1,1,1,3,60.0,20,1
0,49,1,1,1,3,40.0,18,1
