,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,job_state,same_state,company_age,python,excel,hadoop,spark,aws,tableau,big_data,job_simp,seniority
622,DATA SCIENTIST,92-155 ,2.5,KEHE DISTRIBUTORS,"Naperville, IL","Naperville, IL",5001 to 10000 employees,COMPANY - PRIVATE,WHOLESALE,Business Services,Unknown / Non-Applicable,92,155,123, IL,1,66.0,1,1,1,1,1,1,1,data scientist,na
623,DATA SCIENTIST,92-155 ,3.5,BLACKSTONE TALENT GROUP,"San Francisco, CA","San Francisco, CA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$25 to $50 million (USD),92,155,123, CA,1,22.0,1,0,0,0,1,0,0,data scientist,na
624,DATA SCIENTIST - TS/SCI REQUIRED,92-155 ,5.0,PHOENIX OPERATIONS GROUP,"Baltimore, MD","Woodbine, MD",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $5 million (USD),92,155,123, MD,0,9.0,1,0,0,1,0,0,1,data scientist,na
626,SENIOR DATA SCIENTIST,92-155 ,3.5,MAXAR TECHNOLOGIES,"Herndon, VA","Westminster, CO",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),92,155,123, VA,0,21.0,1,1,0,0,0,0,1,data scientist,senior
627,DATA SCIENTIST,92-155 ,3.0,MOXIE SOFTWARE,"Bellevue, WA","San Bruno, CA",51 to 200 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,92,155,123, WA,0,21.0,1,0,1,1,0,0,0,data scientist,na
628,DATA SCIENTIST(S)/MACHINE LEARNING ENGINEER,92-155 ,5.0,BLUE HORIZON TEK SOLUTIONS,"New York, NY","Coconut Creek, FL",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,Unknown / Non-Applicable,92,155,123, NY,0,33.0,1,1,0,0,0,0,0,data scientist,na
629,DATA SCIENTIST,92-155 ,4.7,UNICOM TECHNOLOGIES INC,"Chicago, IL","Naperville, IL",51 to 200 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,92,155,123, IL,0,21.0,1,1,1,1,1,0,0,data scientist,na
630,DATA ENGINEER,92-155 ,3.3,AMERICO LIFE,"Kansas City, MO","Kansas City, MO",201 to 500 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$100 to $500 million (USD),92,155,123, MO,1,28.0,1,1,1,1,1,0,0,data engineer,na
631,DATA SCIENTIST,92-155 ,3.3,TOKIO MARINE HCC,"Houston, TX","Houston, TX",1001 to 5000 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,Unknown / Non-Applicable,92,155,123, TX,1,46.0,1,0,0,0,0,0,0,data scientist,na
632,DATA SCIENTIST,92-155 ,3.5,CACI INTERNATIONAL,"Chantilly, VA","Arlington, VA",10000+ employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),92,155,123, VA,0,58.0,0,1,0,0,0,0,0,data scientist,na
633,"AI/ML - MACHINE LEARNING SCIENTIST, SIRI UNDERSTANDING",92-155 ,4.1,APPLE,"Santa Clara, CA","Cupertino, CA",10000+ employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$10+ billion (USD),92,155,123, CA,0,44.0,1,0,0,0,0,0,1,mle,na
634,DATA SCIENTIST,92-155 ,3.5,MAXAR TECHNOLOGIES,"Herndon, VA","Westminster, CO",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),92,155,123, VA,0,21.0,1,0,1,1,0,1,0,data scientist,na
635,ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,92-155 ,3.9,SOUTHWEST RESEARCH INSTITUTE,"Oklahoma City, OK","San Antonio, TX",1001 to 5000 employees,NONPROFIT ORGANIZATION,RESEARCH & DEVELOPMENT,Business Services,$500 million to $1 billion (USD),92,155,123, OK,0,73.0,1,1,0,0,0,0,0,na,na
636,DATA SCIENTIST,92-155 ,4.7,COMPASS CONSULTING GROUP,"Thousand Oaks, CA","Danville, CA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,Unknown / Non-Applicable,92,155,123, CA,0,12.0,1,0,0,0,0,0,0,data scientist,na
637,DATA SCIENCE SOFTWARE ENGINEER,92-155 ,4.8,KLAVIYO,"Boston, MA","Boston, MA",201 to 500 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,Unknown / Non-Applicable,92,155,123, MA,1,8.0,1,0,0,0,0,0,0,na,na
639,AI OPS DATA SCIENTIST,92-155 ,4.0,ASTRAZENECA,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),92,155,123, MD,0,107.0,1,0,1,1,1,0,0,data scientist,na
640,SENIOR DATA SCIENTIST,105-167 ,3.8,GUTCHECK,"Denver, CO","Denver, CO",51 to 200 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,$10 to $25 million (USD),105,167,136, CO,1,11.0,0,0,0,0,0,0,0,data scientist,senior
641,SR. ML/DATA SCIENTIST - AI/NLP/CHATBOT,105-167 ,3.8,JUNIPER NETWORKS,"Cupertino, CA","Sunnyvale, CA",5001 to 10000 employees,COMPANY - PUBLIC,TELECOMMUNICATIONS SERVICES,Telecommunications,$2 to $5 billion (USD),105,167,136, CA,0,24.0,1,1,0,1,1,0,0,data scientist,senior
642,DATA SCIENTIST,105-167 ,2.7,HEXAGON US FEDERAL,"Lexington Park, MD","Chantilly, VA",51 to 200 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,Unknown / Non-Applicable,105,167,136, MD,0,10.0,0,1,0,0,1,0,0,data scientist,na
643,DATA SCIENTIST,105-167 ,4.0,COMTECH GLOBAL INC,"Washington, DC","Columbus, OH",51 to 200 employees,COMPANY - PRIVATE,"HEALTH, BEAUTY, & FITNESS",Consumer Services,$5 to $10 million (USD),105,167,136, DC,0,21.0,1,0,1,1,1,1,0,data scientist,na
646,DATA SCIENTIST,105-167 ,3.8,"AVESHKA, INC.","Washington, DC","Arlington, VA",51 to 200 employees,COMPANY - PUBLIC,IT SERVICES,Information Technology,$10 to $25 million (USD),105,167,136, DC,0,10.0,1,1,0,1,0,0,1,data scientist,na
647,DATA SCIENTIST,105-167 ,3.2,PERSPECTA,"Adelphi, MD","Chantilly, VA",10000+ employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,Unknown / Non-Applicable,105,167,136, MD,0,2.0,1,0,1,0,0,0,1,data scientist,na
649,DATA SCIENTIST,105-167 ,3.6,QURATE RETAIL GROUP,"West Chester, PA","West Chester, PA",10000+ employees,COMPANY - PUBLIC,OTHER RETAIL STORES,Retail,Unknown / Non-Applicable,105,167,136, PA,1,21.0,1,1,0,0,0,1,0,data scientist,na
650,DATA SCIENTIST,105-167 ,4.4,"SOLUTIONIT, INC.","Edison, NJ","Wilmington, MA",51 to 200 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,Unknown / Non-Applicable,105,167,136, NJ,0,21.0,0,0,0,0,0,0,0,data scientist,na
651,DATA SCIENTIST,105-167 ,4.1,A-LINE STAFFING SOLUTIONS,"Durham, NC","Utica, MI",501 to 1000 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,Unknown / Non-Applicable,105,167,136, NC,0,16.0,1,0,1,1,0,0,1,data scientist,na
653,DATA SCIENTIST,105-167 ,3.8,"CRITERION SYSTEMS, INC.","Vienna, VA","Vienna, VA",201 to 500 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$50 to $100 million (USD),105,167,136, VA,1,15.0,1,1,0,0,0,0,0,data scientist,na
654,DATA SCIENTIST,105-167 ,4.0,FOUNDATION MEDICINE,"Boston, MA","Cambridge, MA",1001 to 5000 employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$100 to $500 million (USD),105,167,136, MA,0,10.0,1,0,0,0,0,0,0,data scientist,na
655,DATA SCIENTIST,105-167 ,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,Unknown / Non-Applicable,105,167,136, NJ,1,31.0,1,1,1,0,0,1,1,data scientist,na
658,DATA SCIENTIST,105-167 ,5.0,CHATECK INCORPORATED,"San Francisco, CA","Santa Clara, CA",1 to 50 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,$1 to $5 million (USD),105,167,136, CA,0,21.0,1,0,1,1,0,0,1,data scientist,na
659,DATA SCIENTIST,105-167 ,2.7,1-800-FLOWERS,"New York, NY","Carle Place, NY",1001 to 5000 employees,COMPANY - PUBLIC,WHOLESALE,Business Services,$1 to $2 billion (USD),105,167,136, NY,0,44.0,1,1,0,0,0,1,0,data scientist,na
